time,temperature_2m,precipitation,soil_moisture_0_to_7cm,wind_gusts_10m,Rolling_72h_Rainfall,Pending_Target_Tons,Days_To_Deadline,Overtime_Capacity_hrs,Recommended_Action
2025-11-16 21:00:00,17.3,0.0,0.282,20.5,0.0,464,7,4,Normal Operations
2025-11-16 22:00:00,16.5,0.0,0.282,20.2,0.0,581,10,3,Normal Operations
2025-11-16 23:00:00,15.7,0.0,0.292,16.2,0.0,300,14,0,Normal Operations
2025-11-17 00:00:00,14.9,0.0,0.292,17.3,0.0,253,13,3,Normal Operations
2025-11-17 01:00:00,14.2,0.0,0.293,17.6,0.0,549,3,4,Normal Operations
2025-11-17 02:00:00,13.4,0.0,0.293,18.0,0.0,600,6,3,Normal Operations
2025-11-17 03:00:00,13.0,0.0,0.293,18.0,0.0,172,15,0,Normal Operations
2025-11-17 04:00:00,12.5,0.0,0.293,16.6,0.0,812,12,4,Normal Operations
2025-11-17 05:00:00,12.3,0.0,0.283,16.6,0.0,395,15,4,Normal Operations
2025-11-17 06:00:00,12.5,0.0,0.283,15.5,0.0,116,10,3,Normal Operations
2025-11-17 07:00:00,14.6,0.0,0.283,14.8,0.0,740,9,4,Normal Operations
2025-11-17 08:00:00,18.3,0.0,0.283,14.8,0.0,316,11,3,Normal Operations
2025-11-17 09:00:00,21.5,0.0,0.283,13.7,0.0,160,10,2,Normal Operations
2025-11-17 10:00:00,23.5,0.0,0.282,13.3,0.0,715,1,4,Normal Operations
2025-11-17 11:00:00,24.7,0.0,0.279,13.0,0.0,141,3,3,Normal Operations
2025-11-17 12:00:00,25.6,0.0,0.278,16.9,0.0,124,2,2,Normal Operations
2025-11-17 13:00:00,25.9,0.0,0.277,19.8,0.0,138,8,4,Normal Operations
2025-11-17 14:00:00,25.9,0.0,0.277,20.9,0.0,902,7,2,Normal Operations
2025-11-17 15:00:00,25.4,0.0,0.276,21.2,0.0,230,2,4,Normal Operations
2025-11-17 16:00:00,24.2,0.0,0.275,20.9,0.0,597,6,0,Normal Operations
2025-11-17 17:00:00,21.2,0.0,0.268,15.5,0.0,328,15,0,Normal Operations
2025-11-17 18:00:00,20.5,0.0,0.268,15.8,0.0,207,3,3,Normal Operations
2025-11-17 19:00:00,19.0,0.0,0.268,15.8,0.0,271,8,1,Normal Operations
2025-11-17 20:00:00,17.4,0.0,0.268,14.0,0.0,534,10,0,Normal Operations
2025-11-17 21:00:00,16.9,0.0,0.268,15.8,0.0,577,13,1,Normal Operations
2025-11-17 22:00:00,16.3,0.0,0.268,15.8,0.0,201,3,2,Normal Operations
2025-11-17 23:00:00,15.3,0.0,0.273,13.0,0.0,965,10,2,Normal Operations
2025-11-18 00:00:00,14.4,0.0,0.273,10.1,0.0,623,14,1,Normal Operations
2025-11-18 01:00:00,13.7,0.0,0.274,11.2,0.0,374,9,3,Normal Operations
2025-11-18 02:00:00,13.2,0.0,0.274,11.5,0.0,712,1,4,Normal Operations
2025-11-18 03:00:00,12.8,0.0,0.274,13.0,0.0,143,5,1,Normal Operations
2025-11-18 04:00:00,12.5,0.0,0.274,14.0,0.0,916,3,1,Normal Operations
2025-11-18 05:00:00,11.9,0.0,0.264,14.4,0.0,116,6,1,Normal Operations
2025-11-18 06:00:00,12.0,0.0,0.264,14.0,0.0,429,10,1,Normal Operations
2025-11-18 07:00:00,14.1,0.0,0.264,15.1,0.0,668,2,1,Normal Operations
2025-11-18 08:00:00,18.1,0.0,0.264,15.1,0.0,922,9,3,Normal Operations
2025-11-18 09:00:00,21.3,0.0,0.264,14.0,0.0,596,6,0,Normal Operations
2025-11-18 10:00:00,23.2,0.0,0.263,15.1,0.0,914,7,4,Normal Operations
2025-11-18 11:00:00,24.5,0.0,0.26,18.0,0.0,111,5,0,Normal Operations
2025-11-18 12:00:00,25.3,0.0,0.26,19.1,0.0,417,9,1,Normal Operations
2025-11-18 13:00:00,25.6,0.0,0.259,19.4,0.0,691,1,0,Normal Operations
2025-11-18 14:00:00,25.8,0.0,0.259,19.4,0.0,315,5,3,Normal Operations
2025-11-18 15:00:00,25.6,0.0,0.258,18.7,0.0,438,11,2,Normal Operations
2025-11-18 16:00:00,24.4,0.0,0.258,17.3,0.0,875,10,0,Normal Operations
2025-11-18 17:00:00,22.3,0.0,0.25,9.7,0.0,760,11,4,Normal Operations
2025-11-18 18:00:00,21.2,0.0,0.25,4.3,0.0,180,6,3,Normal Operations
2025-11-18 19:00:00,19.1,0.0,0.25,10.1,0.0,826,7,2,Normal Operations
2025-11-18 20:00:00,17.1,0.0,0.25,10.8,0.0,584,12,3,Normal Operations
2025-11-18 21:00:00,16.1,0.0,0.25,14.0,0.0,473,4,1,Normal Operations
2025-11-18 22:00:00,15.9,0.0,0.25,14.8,0.0,809,12,2,Normal Operations
2025-11-18 23:00:00,15.4,0.0,0.257,14.8,0.0,299,13,4,Normal Operations
2025-11-19 00:00:00,14.6,0.0,0.257,14.0,0.0,636,1,2,Normal Operations
2025-11-19 01:00:00,13.5,0.0,0.257,10.4,0.0,565,15,4,Normal Operations
2025-11-19 02:00:00,12.9,0.0,0.257,8.6,0.0,188,11,1,Normal Operations
2025-11-19 03:00:00,12.4,0.0,0.258,10.8,0.0,367,8,4,Normal Operations
2025-11-19 04:00:00,11.9,0.0,0.258,10.8,0.0,754,10,3,Normal Operations
2025-11-19 05:00:00,11.7,0.0,0.258,9.0,0.0,670,4,0,Normal Operations
2025-11-19 06:00:00,11.6,0.0,0.258,8.3,0.0,588,3,3,Normal Operations
2025-11-19 07:00:00,14.0,0.0,0.258,12.2,0.0,976,12,3,Normal Operations
2025-11-19 08:00:00,18.4,0.0,0.258,13.7,0.0,637,7,2,Normal Operations
2025-11-19 09:00:00,21.4,0.0,0.258,13.3,0.0,146,12,1,Normal Operations
2025-11-19 10:00:00,23.7,0.0,0.257,14.8,0.0,387,2,0,Normal Operations
2025-11-19 11:00:00,25.0,0.0,0.253,17.3,0.0,877,8,4,Normal Operations
2025-11-19 12:00:00,26.0,0.0,0.253,17.6,0.0,115,14,2,Normal Operations
2025-11-19 13:00:00,26.4,0.0,0.252,18.7,0.0,810,6,1,Normal Operations
2025-11-19 14:00:00,26.5,0.0,0.251,19.1,0.0,500,7,0,Normal Operations
2025-11-19 15:00:00,26.3,0.0,0.251,18.4,0.0,893,14,3,Normal Operations
2025-11-19 16:00:00,25.0,0.0,0.251,16.9,0.0,185,5,1,Normal Operations
2025-11-19 17:00:00,22.2,0.0,0.249,11.5,0.0,349,9,1,Normal Operations
2025-11-19 18:00:00,20.9,0.0,0.249,9.4,0.0,490,5,1,Normal Operations
2025-11-19 19:00:00,20.1,0.0,0.249,13.3,0.0,881,11,3,Normal Operations
2025-11-19 20:00:00,18.4,0.0,0.249,14.4,0.0,434,5,4,Normal Operations
2025-11-19 21:00:00,16.9,0.0,0.249,13.7,0.0,728,3,2,Normal Operations
2025-11-19 22:00:00,15.9,0.0,0.249,12.6,0.0,618,11,4,Normal Operations
2025-11-19 23:00:00,14.9,0.0,0.258,10.4,0.0,236,1,0,Normal Operations
2025-11-20 00:00:00,14.1,0.0,0.258,10.8,0.0,982,2,2,Normal Operations
2025-11-20 01:00:00,13.6,0.0,0.259,11.5,0.0,787,8,0,Normal Operations
2025-11-20 02:00:00,13.2,0.0,0.259,10.4,0.0,939,15,3,Normal Operations
2025-11-20 03:00:00,13.2,0.0,0.259,7.9,0.0,597,1,4,Normal Operations
2025-11-20 04:00:00,13.3,0.0,0.259,8.3,0.0,926,7,1,Normal Operations
2025-11-20 05:00:00,12.9,0.0,0.246,10.4,0.0,826,14,2,Normal Operations
2025-11-20 06:00:00,13.5,0.0,0.246,14.0,0.0,576,14,1,Normal Operations
2025-11-20 07:00:00,15.3,0.0,0.246,15.5,0.0,693,5,0,Normal Operations
2025-11-20 08:00:00,18.8,0.0,0.246,15.5,0.0,322,3,1,Normal Operations
2025-11-20 09:00:00,22.1,0.0,0.246,15.1,0.0,471,12,1,Normal Operations
2025-11-20 10:00:00,24.3,0.0,0.246,15.5,0.0,501,12,3,Normal Operations
2025-11-20 11:00:00,25.5,0.0,0.246,17.3,0.0,542,15,3,Normal Operations
2025-11-20 12:00:00,26.5,0.0,0.245,19.4,0.0,589,11,4,Normal Operations
2025-11-20 13:00:00,27.1,0.0,0.245,21.2,0.0,714,7,0,Normal Operations
2025-11-20 14:00:00,27.4,0.0,0.245,21.2,0.0,372,9,3,Normal Operations
2025-11-20 15:00:00,27.4,0.0,0.244,20.5,0.0,625,2,3,Normal Operations
2025-11-20 16:00:00,26.2,0.0,0.244,20.2,0.0,258,8,4,Normal Operations
2025-11-20 17:00:00,23.4,0.0,0.246,17.6,0.0,251,9,2,Normal Operations
2025-11-20 18:00:00,21.5,0.0,0.246,11.5,0.0,719,11,4,Normal Operations
2025-11-20 19:00:00,20.6,0.0,0.246,14.8,0.0,287,3,1,Normal Operations
2025-11-20 20:00:00,19.2,0.0,0.246,14.4,0.0,912,2,1,Normal Operations
2025-11-20 21:00:00,18.0,0.0,0.246,13.0,0.0,197,7,3,Normal Operations
2025-11-20 22:00:00,17.2,0.0,0.246,13.0,0.0,230,5,3,Normal Operations
2025-11-20 23:00:00,15.8,0.0,0.255,11.2,0.0,904,5,4,Normal Operations
2025-11-21 00:00:00,15.1,0.0,0.255,9.0,0.0,270,10,4,Normal Operations
2025-11-21 01:00:00,14.6,0.0,0.255,9.4,0.0,282,5,0,Normal Operations
2025-11-21 02:00:00,14.6,0.0,0.255,9.0,0.0,463,4,1,Normal Operations
2025-11-21 03:00:00,14.8,0.0,0.255,11.5,0.0,138,13,4,Normal Operations
2025-11-21 04:00:00,14.7,0.0,0.255,12.2,0.0,626,5,2,Normal Operations
2025-11-21 05:00:00,14.2,0.0,0.248,14.8,0.0,987,13,0,Normal Operations
2025-11-21 06:00:00,14.3,0.0,0.248,16.6,0.0,596,4,4,Normal Operations
2025-11-21 07:00:00,16.0,0.0,0.248,15.5,0.0,615,15,3,Normal Operations
2025-11-21 08:00:00,20.0,0.0,0.248,15.1,0.0,448,13,4,Normal Operations
2025-11-21 09:00:00,23.1,0.0,0.248,12.6,0.0,496,6,3,Normal Operations
2025-11-21 10:00:00,25.2,0.0,0.248,14.4,0.0,821,4,3,Normal Operations
2025-11-21 11:00:00,26.5,0.0,0.249,15.1,0.0,260,2,1,Normal Operations
2025-11-21 12:00:00,27.6,0.0,0.248,15.5,0.0,115,9,1,Normal Operations
2025-11-21 13:00:00,28.1,0.0,0.247,15.5,0.0,592,2,4,Normal Operations
2025-11-21 14:00:00,28.2,0.0,0.247,15.1,0.0,525,9,4,Normal Operations
2025-11-21 15:00:00,28.0,0.0,0.247,14.4,0.0,207,10,2,Normal Operations
2025-11-21 16:00:00,26.4,0.0,0.246,11.5,0.0,993,6,0,Normal Operations
2025-11-21 17:00:00,24.0,0.0,0.244,5.4,0.0,549,9,0,Normal Operations
2025-11-21 18:00:00,23.0,0.0,0.244,2.5,0.0,410,9,4,Normal Operations
2025-11-21 19:00:00,21.9,0.0,0.244,2.9,0.0,838,3,1,Normal Operations
2025-11-21 20:00:00,20.9,0.0,0.244,9.7,0.0,269,1,2,Normal Operations
2025-11-21 21:00:00,19.1,0.0,0.244,13.7,0.0,645,1,0,Normal Operations
2025-11-21 22:00:00,18.1,0.0,0.244,14.8,0.0,513,3,4,Normal Operations
2025-11-21 23:00:00,17.0,0.0,0.25,13.0,0.0,350,5,1,Normal Operations
2025-11-22 00:00:00,15.8,0.0,0.25,9.4,0.0,858,13,1,Normal Operations
2025-11-22 01:00:00,15.0,0.0,0.25,10.8,0.0,880,3,1,Normal Operations
2025-11-22 02:00:00,14.4,0.0,0.25,10.4,0.0,240,12,3,Normal Operations
2025-11-22 03:00:00,14.0,0.0,0.25,12.2,0.0,373,9,1,Normal Operations
2025-11-22 04:00:00,14.1,0.0,0.25,14.4,0.0,515,9,4,Normal Operations
2025-11-22 05:00:00,14.6,0.0,0.246,15.5,0.0,707,3,2,Normal Operations
2025-11-22 06:00:00,15.1,0.0,0.246,13.7,0.0,838,3,4,Normal Operations
2025-11-22 07:00:00,17.0,0.0,0.246,13.0,0.0,990,12,1,Normal Operations
2025-11-22 08:00:00,19.9,0.0,0.246,13.3,0.0,138,14,2,Normal Operations
2025-11-22 09:00:00,23.2,0.0,0.246,13.0,0.0,913,5,0,Normal Operations
2025-11-22 10:00:00,25.6,0.0,0.245,13.7,0.0,128,2,0,Normal Operations
2025-11-22 11:00:00,27.1,0.0,0.247,15.8,0.0,576,6,4,Normal Operations
2025-11-22 12:00:00,27.9,0.0,0.247,17.3,0.0,417,7,2,Normal Operations
2025-11-22 13:00:00,28.3,0.0,0.246,17.3,0.0,344,13,4,Normal Operations
2025-11-22 14:00:00,28.4,0.0,0.246,15.5,0.0,847,9,2,Normal Operations
2025-11-22 15:00:00,28.2,0.0,0.245,13.3,0.0,796,15,2,Normal Operations
2025-11-22 16:00:00,26.7,0.0,0.245,10.8,0.0,371,6,4,Normal Operations
2025-11-22 17:00:00,24.3,0.0,0.254,4.7,0.0,539,3,2,Normal Operations
2025-11-22 18:00:00,22.8,0.0,0.254,2.2,0.0,847,12,1,Normal Operations
2025-11-22 19:00:00,21.9,0.0,0.254,2.2,0.0,338,5,2,Normal Operations
2025-11-22 20:00:00,20.5,0.0,0.254,5.0,0.0,476,4,2,Normal Operations
2025-11-22 21:00:00,20.1,0.0,0.254,5.4,0.0,365,15,4,Normal Operations
2025-11-22 22:00:00,19.4,0.0,0.254,2.5,0.0,458,5,0,Normal Operations
2025-11-22 23:00:00,19.2,0.0,0.274,3.6,0.0,439,8,3,Normal Operations
2025-11-23 00:00:00,17.9,0.0,0.274,5.4,0.0,488,8,2,Normal Operations
2025-11-23 01:00:00,17.3,0.0,0.274,10.8,0.0,676,6,3,Normal Operations
2025-11-23 02:00:00,16.9,0.0,0.274,13.7,0.0,788,1,2,Normal Operations
2025-11-23 03:00:00,16.2,0.0,0.274,15.5,0.0,102,8,4,Normal Operations
2025-11-23 04:00:00,15.9,0.0,0.274,15.5,0.0,528,8,4,Normal Operations
2025-11-23 05:00:00,15.2,0.0,0.25,15.1,0.0,241,2,2,Normal Operations
2025-11-23 06:00:00,15.6,0.0,0.25,13.7,0.0,475,4,4,Normal Operations
2025-11-23 07:00:00,17.3,0.0,0.25,14.8,0.0,769,12,4,Normal Operations
2025-11-23 08:00:00,20.2,0.0,0.25,15.1,0.0,423,2,2,Normal Operations
2025-11-23 09:00:00,23.2,0.0,0.249,12.2,0.0,245,4,0,Normal Operations
2025-11-23 10:00:00,25.6,0.0,0.249,12.6,0.0,392,12,2,Normal Operations
2025-11-23 11:00:00,27.0,0.0,0.261,14.0,0.0,764,13,0,Normal Operations
2025-11-23 12:00:00,27.9,0.0,0.26,15.5,0.0,531,13,4,Normal Operations
2025-11-23 13:00:00,28.4,0.0,0.259,15.5,0.0,804,10,0,Normal Operations
2025-11-23 14:00:00,28.6,0.0,0.258,18.0,0.0,684,7,4,Normal Operations
2025-11-23 15:00:00,28.1,0.0,0.258,23.4,0.0,498,9,0,Normal Operations
2025-11-23 16:00:00,26.7,0.0,0.257,23.0,0.0,916,14,0,Normal Operations
2025-11-23 17:00:00,24.5,0.0,0.251,11.9,0.0,988,14,2,Normal Operations
2025-11-23 18:00:00,22.9,0.0,0.251,1.8,0.0,443,8,0,Normal Operations
2025-11-23 19:00:00,21.1,0.0,0.251,4.3,0.0,239,15,4,Normal Operations
2025-11-23 20:00:00,19.9,0.0,0.251,8.3,0.0,286,12,2,Normal Operations
2025-11-23 21:00:00,18.5,0.0,0.251,13.0,0.0,904,9,0,Normal Operations
2025-11-23 22:00:00,18.1,0.0,0.251,13.0,0.0,160,8,2,Normal Operations
2025-11-23 23:00:00,17.3,0.0,0.264,11.9,0.0,479,2,3,Normal Operations
2025-11-24 00:00:00,16.4,0.0,0.264,8.3,0.0,809,7,2,Normal Operations
2025-11-24 01:00:00,16.4,0.0,0.264,10.4,0.0,906,2,3,Normal Operations
2025-11-24 02:00:00,16.6,0.0,0.264,11.9,0.0,539,13,3,Normal Operations
2025-11-24 03:00:00,16.7,0.0,0.264,11.9,0.0,418,12,2,Normal Operations
2025-11-24 04:00:00,16.8,0.0,0.264,13.0,0.0,401,11,4,Normal Operations
2025-11-24 05:00:00,16.4,0.0,0.255,13.0,0.0,443,2,4,Normal Operations
2025-11-24 06:00:00,17.0,0.0,0.255,11.5,0.0,110,15,4,Normal Operations
2025-11-24 07:00:00,18.4,0.0,0.255,15.8,0.0,161,4,1,Normal Operations
2025-11-24 08:00:00,21.5,0.0,0.255,16.6,0.0,944,1,3,Normal Operations
2025-11-24 09:00:00,24.4,0.0,0.255,15.5,0.0,325,15,2,Normal Operations
2025-11-24 10:00:00,26.4,0.0,0.254,15.1,0.0,252,5,4,Normal Operations
2025-11-24 11:00:00,27.5,0.0,0.262,18.0,0.0,810,6,4,Normal Operations
2025-11-24 12:00:00,28.2,0.0,0.261,18.4,0.0,663,9,2,Normal Operations
2025-11-24 13:00:00,28.6,0.0,0.261,18.0,0.0,871,10,3,Normal Operations
2025-11-24 14:00:00,28.7,0.0,0.26,20.9,0.0,670,8,2,Normal Operations
2025-11-24 15:00:00,28.4,0.0,0.259,23.8,0.0,683,2,1,Normal Operations
2025-11-24 16:00:00,27.2,0.0,0.259,23.8,0.0,759,1,1,Normal Operations
2025-11-24 17:00:00,24.8,0.0,0.263,14.4,0.0,960,2,2,Normal Operations
2025-11-24 18:00:00,23.1,0.0,0.263,6.8,0.0,674,7,3,Normal Operations
2025-11-24 19:00:00,22.7,0.0,0.263,15.1,0.0,409,4,4,Normal Operations
2025-11-24 20:00:00,21.8,0.0,0.263,15.8,0.0,984,10,1,Normal Operations
2025-11-24 21:00:00,20.8,0.0,0.263,15.5,0.0,342,5,1,Normal Operations
2025-11-24 22:00:00,19.5,0.0,0.263,10.8,0.0,592,12,3,Normal Operations
2025-11-24 23:00:00,18.9,0.0,0.274,5.0,0.0,465,7,1,Normal Operations
2025-11-25 00:00:00,18.2,0.0,0.274,9.0,0.0,429,3,1,Normal Operations
2025-11-25 01:00:00,17.8,0.0,0.274,9.7,0.0,206,10,3,Normal Operations
2025-11-25 02:00:00,17.6,0.0,0.274,11.5,0.0,325,2,2,Normal Operations
2025-11-25 03:00:00,17.3,0.0,0.274,13.0,0.0,924,13,4,Normal Operations
2025-11-25 04:00:00,16.8,0.0,0.274,14.4,0.0,317,7,4,Normal Operations
2025-11-25 05:00:00,16.1,0.0,0.268,14.8,0.0,852,5,1,Normal Operations
2025-11-25 06:00:00,16.5,0.0,0.268,14.8,0.0,605,14,4,Normal Operations
2025-11-25 07:00:00,18.2,0.0,0.268,14.8,0.0,358,15,2,Normal Operations
2025-11-25 08:00:00,21.6,0.0,0.268,14.8,0.0,987,1,1,Normal Operations
2025-11-25 09:00:00,24.2,0.0,0.268,13.7,0.0,873,1,4,Normal Operations
2025-11-25 10:00:00,26.1,0.0,0.267,13.7,0.0,616,9,0,Normal Operations
2025-11-25 11:00:00,27.1,0.0,0.266,16.9,0.0,872,5,0,Normal Operations
2025-11-25 12:00:00,27.9,0.0,0.265,20.9,0.0,153,1,0,Normal Operations
2025-11-25 13:00:00,28.0,0.0,0.264,24.8,0.0,146,7,0,Normal Operations
2025-11-25 14:00:00,28.1,0.0,0.264,25.6,0.0,826,9,0,Normal Operations
2025-11-25 15:00:00,27.8,0.0,0.263,26.3,0.0,788,11,1,Normal Operations
2025-11-25 16:00:00,27.0,0.0,0.263,23.4,0.0,620,1,3,Normal Operations
2025-11-25 17:00:00,24.8,0.0,0.274,11.2,0.0,198,10,3,Normal Operations
2025-11-25 18:00:00,23.3,0.0,0.274,3.2,0.0,119,14,1,Normal Operations
2025-11-25 19:00:00,21.7,0.0,0.274,10.1,0.0,989,13,1,Normal Operations
2025-11-25 20:00:00,20.4,0.0,0.273,13.3,0.0,852,4,2,Normal Operations
2025-11-25 21:00:00,19.6,0.0,0.273,13.7,0.0,672,14,3,Normal Operations
2025-11-25 22:00:00,18.8,0.0,0.273,6.1,0.0,990,3,0,Normal Operations
2025-11-25 23:00:00,18.3,0.0,0.286,7.2,0.0,589,5,1,Normal Operations
2025-11-26 00:00:00,17.4,0.0,0.286,8.6,0.0,518,7,0,Normal Operations
2025-11-26 01:00:00,17.0,0.0,0.286,7.2,0.0,789,8,3,Normal Operations
2025-11-26 02:00:00,17.0,0.0,0.286,7.9,0.0,949,13,4,Normal Operations
2025-11-26 03:00:00,17.3,0.0,0.286,9.7,0.0,161,2,4,Normal Operations
2025-11-26 04:00:00,17.3,0.0,0.286,9.7,0.0,244,7,1,Normal Operations
2025-11-26 05:00:00,17.2,0.0,0.281,10.1,0.0,315,14,2,Normal Operations
2025-11-26 06:00:00,17.4,0.0,0.281,12.6,0.0,102,14,0,Normal Operations
2025-11-26 07:00:00,18.5,0.0,0.281,14.4,0.0,259,1,1,Normal Operations
2025-11-26 08:00:00,21.6,0.0,0.28,14.8,0.0,838,7,2,Normal Operations
2025-11-26 09:00:00,24.3,0.0,0.28,14.4,0.0,880,8,0,Normal Operations
2025-11-26 10:00:00,26.1,0.0,0.279,12.6,0.0,219,2,3,Normal Operations
2025-11-26 11:00:00,26.7,0.0,0.281,16.2,0.0,992,9,4,Normal Operations
2025-11-26 12:00:00,27.6,0.0,0.28,19.4,0.0,188,1,2,Normal Operations
2025-11-26 13:00:00,28.1,0.0,0.279,22.0,0.0,428,13,0,Normal Operations
2025-11-26 14:00:00,27.9,0.0,0.278,22.3,0.0,679,6,1,Normal Operations
2025-11-26 15:00:00,27.7,0.0,0.277,23.0,0.0,456,1,0,Normal Operations
2025-11-26 16:00:00,26.9,0.0,0.277,20.2,0.0,709,3,1,Normal Operations
2025-11-26 17:00:00,24.6,0.0,0.284,7.2,0.0,366,11,4,Normal Operations
2025-11-26 18:00:00,23.0,0.0,0.284,10.4,0.0,716,6,4,Normal Operations
2025-11-26 19:00:00,22.1,0.0,0.283,13.3,0.0,422,3,0,Normal Operations
2025-11-26 20:00:00,20.6,0.0,0.283,11.9,0.0,734,8,0,Normal Operations
2025-11-26 21:00:00,19.3,0.0,0.283,8.6,0.0,640,5,1,Normal Operations
2025-11-26 22:00:00,18.5,0.0,0.283,8.6,0.0,748,2,1,Normal Operations
2025-11-26 23:00:00,17.4,0.0,0.288,8.6,0.0,294,4,2,Normal Operations
2025-11-27 00:00:00,16.9,0.0,0.288,7.2,0.0,837,9,2,Normal Operations
2025-11-27 01:00:00,16.5,0.0,0.288,7.6,0.0,431,4,2,Normal Operations
2025-11-27 02:00:00,16.4,0.0,0.288,8.3,0.0,269,10,0,Normal Operations
2025-11-27 03:00:00,16.2,0.0,0.288,11.5,0.0,620,10,2,Normal Operations
2025-11-27 04:00:00,15.9,0.0,0.288,13.0,0.0,562,8,0,Normal Operations
2025-11-27 05:00:00,16.0,0.0,0.276,13.7,0.0,139,5,4,Normal Operations
2025-11-27 06:00:00,16.3,0.0,0.276,14.0,0.0,636,11,3,Normal Operations
2025-11-27 07:00:00,18.0,0.0,0.276,15.1,0.0,360,11,4,Normal Operations
2025-11-27 08:00:00,21.2,0.0,0.276,15.1,0.0,494,10,0,Normal Operations
2025-11-27 09:00:00,24.0,0.0,0.275,12.2,0.0,325,13,0,Normal Operations
2025-11-27 10:00:00,25.9,0.0,0.275,14.8,0.0,223,13,3,Normal Operations
2025-11-27 11:00:00,27.2,0.0,0.282,21.2,0.0,137,14,1,Normal Operations
2025-11-27 12:00:00,28.1,0.0,0.281,25.9,0.0,427,15,1,Normal Operations
2025-11-27 13:00:00,28.4,0.0,0.279,30.2,0.0,350,1,1,Normal Operations
2025-11-27 14:00:00,28.2,0.0,0.278,31.3,0.0,1000,7,2,Normal Operations
2025-11-27 15:00:00,27.8,0.0,0.277,29.9,0.0,275,3,1,Normal Operations
2025-11-27 16:00:00,26.6,0.0,0.277,23.4,0.0,701,10,2,Normal Operations
2025-11-27 17:00:00,23.4,0.0,0.279,14.4,0.0,553,8,2,Normal Operations
2025-11-27 18:00:00,22.1,0.0,0.279,16.6,0.0,136,14,1,Normal Operations
2025-11-27 19:00:00,20.8,0.0,0.279,17.6,0.0,415,12,1,Normal Operations
2025-11-27 20:00:00,19.7,0.0,0.278,16.6,0.0,787,3,3,Normal Operations
2025-11-27 21:00:00,18.9,0.0,0.278,16.9,0.0,895,1,3,Normal Operations
2025-11-27 22:00:00,17.8,0.0,0.278,16.9,0.0,692,5,2,Normal Operations
2025-11-27 23:00:00,15.9,0.0,0.286,15.8,0.0,213,2,3,Normal Operations
2025-11-28 00:00:00,14.8,0.0,0.286,13.3,0.0,139,11,2,Normal Operations
2025-11-28 01:00:00,14.0,0.0,0.286,13.0,0.0,400,4,0,Normal Operations
2025-11-28 02:00:00,13.3,0.0,0.286,13.3,0.0,323,1,2,Normal Operations
2025-11-28 03:00:00,12.8,0.0,0.286,14.8,0.0,417,9,2,Normal Operations
2025-11-28 04:00:00,12.4,0.0,0.286,15.5,0.0,448,6,3,Normal Operations
2025-11-28 05:00:00,11.8,0.0,0.271,16.9,0.0,214,8,0,Normal Operations
2025-11-28 06:00:00,12.1,0.0,0.271,16.2,0.0,797,11,4,Normal Operations
2025-11-28 07:00:00,13.7,0.0,0.271,15.1,0.0,422,4,4,Normal Operations
2025-11-28 08:00:00,17.5,0.0,0.271,14.8,0.0,667,9,4,Normal Operations
2025-11-28 09:00:00,20.9,0.0,0.27,14.0,0.0,139,2,0,Normal Operations
2025-11-28 10:00:00,22.9,0.0,0.27,15.1,0.0,965,9,1,Normal Operations
2025-11-28 11:00:00,24.1,0.0,0.271,16.6,0.0,139,12,0,Normal Operations
2025-11-28 12:00:00,25.1,0.0,0.271,19.1,0.0,958,5,3,Normal Operations
2025-11-28 13:00:00,25.6,0.0,0.27,21.2,0.0,848,13,2,Normal Operations
2025-11-28 14:00:00,25.9,0.0,0.269,22.0,0.0,388,6,2,Normal Operations
2025-11-28 15:00:00,25.9,0.0,0.268,22.0,0.0,361,3,3,Normal Operations
2025-11-28 16:00:00,24.5,0.0,0.268,21.2,0.0,315,4,3,Normal Operations
2025-11-28 17:00:00,20.8,0.0,0.265,15.8,0.0,246,6,2,Normal Operations
2025-11-28 18:00:00,19.3,0.0,0.265,10.1,0.0,435,7,1,Normal Operations
2025-11-28 19:00:00,18.5,0.0,0.265,14.0,0.0,267,1,1,Normal Operations
2025-11-28 20:00:00,17.4,0.0,0.265,13.7,0.0,191,7,1,Normal Operations
2025-11-28 21:00:00,17.1,0.0,0.265,15.1,0.0,452,1,3,Normal Operations
2025-11-28 22:00:00,16.0,0.0,0.265,14.4,0.0,670,5,2,Normal Operations
2025-11-28 23:00:00,14.2,0.0,0.265,11.9,0.0,670,6,2,Normal Operations
2025-11-29 00:00:00,13.2,0.0,0.265,11.2,0.0,915,13,2,Normal Operations
2025-11-29 01:00:00,12.7,0.0,0.265,11.2,0.0,780,2,0,Normal Operations
2025-11-29 02:00:00,12.3,0.0,0.265,12.2,0.0,880,15,0,Normal Operations
2025-11-29 03:00:00,12.1,0.0,0.265,14.4,0.0,462,15,4,Normal Operations
2025-11-29 04:00:00,11.9,0.0,0.265,15.1,0.0,656,13,0,Normal Operations
2025-11-29 05:00:00,11.4,0.0,0.257,15.5,0.0,444,10,1,Normal Operations
2025-11-29 06:00:00,11.7,0.0,0.257,15.1,0.0,792,9,1,Normal Operations
2025-11-29 07:00:00,13.5,0.0,0.257,16.2,0.0,269,14,1,Normal Operations
2025-11-29 08:00:00,17.5,0.0,0.257,16.6,0.0,455,10,1,Normal Operations
2025-11-29 09:00:00,20.9,0.0,0.257,16.2,0.0,290,6,4,Normal Operations
2025-11-29 10:00:00,23.1,0.0,0.256,16.9,0.0,766,7,1,Normal Operations
